id,price,neighbourhood_group,neighbourhood
942662406670105169,110,Eixample,la Nova Esquerra de l'Eixample
942672423478226732,150,Eixample,la Dreta de l'Eixample
943377014420863866,99,Ciutat Vella,el Raval
942683298762848070,124,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
942717010961326664,70,Sarrià-Sant Gervasi,el Putxet i el Farró
943385348921192425,900,Eixample,Sant Antoni
942746956523045909,95,Eixample,Sant Antoni
943404193332578292,1564,Sants-Montjuïc,el Poble Sec
942800380975285125,80,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
943440538299324133,84,Ciutat Vella,el Barri Gòtic
943500032738296595,85,Ciutat Vella,el Raval
942805415903897208,60,Horta-Guinardó,el Baix Guinardó
942832522151093283,59,Nou Barris,la Prosperitat
943528293700246959,80,Eixample,la Nova Esquerra de l'Eixample
943573757876823444,70,Ciutat Vella,el Raval
943581343577551424,23,Nou Barris,Vilapicina i la Torre Llobeta
942893085239347384,24,Sant Martí,Sant Martí de Provençals
943583899414361482,17,Sant Martí,el Clot
943612556506442649,153,Eixample,la Dreta de l'Eixample
942941764975466189,61,Ciutat Vella,el Raval
943114545136333379,117,Gràcia,la Vila de Gràcia
943615855846776746,75,Ciutat Vella,el Raval
943130985455160573,110,Gràcia,la Vila de Gràcia
943651566572829741,65,Eixample,la Nova Esquerra de l'Eixample
943176155780864800,60,Eixample,la Nova Esquerra de l'Eixample
943190552211947490,100,Les Corts,la Maternitat i Sant Ramon
943773661720104679,23,Ciutat Vella,el Raval
946124240904251095,135,Eixample,la Nova Esquerra de l'Eixample
943915641158651806,14,Horta-Guinardó,el Carmel
946164566176595002,96,Sant Martí,el Poblenou
946164893324901310,55,Gràcia,la Vila de Gràcia
943941564657275806,65,Eixample,el Fort Pienc
944018666591441287,148,Eixample,l'Antiga Esquerra de l'Eixample
946236489837713512,50,Sant Andreu,Navas
944101171042685895,70,Sant Andreu,el Congrés i els Indians
944104744613959899,96,Ciutat Vella,el Raval
946334400440239831,62,Sant Andreu,Sant Andreu
946351054291464199,68,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
944156520522213235,57,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
946380408504530313,53,Gràcia,la Vila de Gràcia
944163220931663246,80,Gràcia,la Vila de Gràcia
946496730938361160,65,Gràcia,la Salut
944175377556592235,69,Sant Andreu,Sant Andreu
944198732561481735,55,Sant Andreu,Sant Andreu
946938917935250086,41,Sant Andreu,Navas
944248812021534532,53,Eixample,la Sagrada Família
946939111395780724,47,Ciutat Vella,el Raval
946987844600701989,106,Sant Martí,la Vila Olímpica del Poblenou
944283181357909283,128,Sant Martí,el Poblenou
944403247410719399,67,Eixample,Sant Antoni
947076761769975651,21,Sant Andreu,Navas
944626116926891457,35,Ciutat Vella,el Barri Gòtic
947145514221248470,62,Horta-Guinardó,el Baix Guinardó
944626496598820244,61,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
944626922730964974,244,Les Corts,les Corts
947156133738694653,67,Eixample,l'Antiga Esquerra de l'Eixample
947178849294049185,90,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou
944658606183769524,84,Ciutat Vella,el Raval
944659275892414417,32,Eixample,la Dreta de l'Eixample
944666817028179237,240,Les Corts,les Corts
944668005603162118,28,Horta-Guinardó,la Font d'en Fargues
947278296814241265,61,Sants-Montjuïc,Sants
944685057771641140,70,Eixample,la Dreta de l'Eixample
947444842684637716,1500,Gràcia,la Vila de Gràcia
947455444957752679,1500,Gràcia,Vallcarca i els Penitents
947471867247993127,1500,Sarrià-Sant Gervasi,el Putxet i el Farró
947496421194011693,1500,Gràcia,Vallcarca i els Penitents
944692825346938014,70,Eixample,la Dreta de l'Eixample
944713689528238271,116,Ciutat Vella,la Barceloneta
947518669187704799,220,Eixample,l'Antiga Esquerra de l'Eixample
947526516360224954,206,Eixample,la Dreta de l'Eixample
944746716936008620,95,Sant Martí,el Poblenou
947536279921612855,243,Eixample,la Dreta de l'Eixample
947549183513571039,243,Eixample,la Dreta de l'Eixample
944763344799872551,100,Ciutat Vella,el Barri Gòtic
947562077065825504,50,Ciutat Vella,el Barri Gòtic
944823012048163142,174,Gràcia,el Camp d'en Grassot i Gràcia Nova
944862135949139296,52,Eixample,Sant Antoni
947564659257186817,311,Ciutat Vella,el Barri Gòtic
947565841810448357,234,Ciutat Vella,el Raval
947575777497869385,80,Ciutat Vella,el Barri Gòtic
944908785766325896,40,Ciutat Vella,el Barri Gòtic
947596502717766691,121,Gràcia,la Vila de Gràcia
944995445874261179,80,Horta-Guinardó,el Carmel
945110809018020222,80,Eixample,Sant Antoni
947611103632645972,945,Eixample,la Dreta de l'Eixample
945124895787921029,140,Ciutat Vella,el Barri Gòtic
947614898797024944,69,Eixample,la Sagrada Família
945220433716004016,28,Sants-Montjuïc,el Poble Sec
945230857416945767,30,Sants-Montjuïc,el Poble Sec
947624522727220296,659,Eixample,la Dreta de l'Eixample
947671696524874022,157,Eixample,Sant Antoni
947681597636900556,144,Ciutat Vella,el Barri Gòtic
945238215519507716,31,Sants-Montjuïc,el Poble Sec
947702300496570629,64,Nou Barris,la Prosperitat
945371796339088145,75,Ciutat Vella,el Barri Gòtic
945376516476698430,81,Gràcia,la Vila de Gràcia
947719987546685726,90,Les Corts,les Corts
947750363141585370,25,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
947758194949123913,60,Eixample,la Dreta de l'Eixample
947778844710091627,130,Sant Martí,el Parc i la Llacuna del Poblenou
945459610419686696,65,Nou Barris,la Prosperitat
945477456936812866,22,Eixample,Sant Antoni
945481607442013790,73,Ciutat Vella,el Barri Gòtic
947809169453036636,163,Sant Martí,el Parc i la Llacuna del Poblenou
945495341569015960,207,Gràcia,la Vila de Gràcia
947858172147696401,226,Gràcia,la Vila de Gràcia
945501913718978288,182,Eixample,l'Antiga Esquerra de l'Eixample
947961907075168842,50,Ciutat Vella,el Barri Gòtic
947985383407006492,77,Ciutat Vella,el Barri Gòtic
945502113612217138,190,Eixample,l'Antiga Esquerra de l'Eixample
948222653391524500,90,Sarrià-Sant Gervasi,Sarrià
945502140694412649,190,Eixample,l'Antiga Esquerra de l'Eixample
948237399343682666,75,Ciutat Vella,el Barri Gòtic
945529674692545144,152,Eixample,la Dreta de l'Eixample
948262557163570497,145,Eixample,la Dreta de l'Eixample
945545763484147659,411,Eixample,l'Antiga Esquerra de l'Eixample
945574562212872323,190,Eixample,l'Antiga Esquerra de l'Eixample
948270246425859088,66,Sants-Montjuïc,Sants - Badal
945574603979389510,190,Eixample,l'Antiga Esquerra de l'Eixample
945574727073163330,190,Eixample,l'Antiga Esquerra de l'Eixample
948270588553018870,80,Sant Martí,el Poblenou
945577536682094337,235,Sant Martí,el Poblenou
945600410245712784,80,Eixample,Sant Antoni
948275718347108992,66,Sants-Montjuïc,Sants - Badal
945605085216879906,190,Sarrià-Sant Gervasi,Sarrià
948278073874551556,66,Sants-Montjuïc,Sants - Badal
945703434334242640,20,Sant Andreu,el Congrés i els Indians
948312570356489444,255,Sants-Montjuïc,el Poble Sec
948326514267904197,20,Horta-Guinardó,el Baix Guinardó
945727021497613109,70,Ciutat Vella,el Raval
948329969728361887,100,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
945728949937558690,61,Eixample,la Nova Esquerra de l'Eixample
948348126112514674,80,Ciutat Vella,el Raval
948373598443887423,87,Ciutat Vella,el Raval
945797850238255495,50,Sant Andreu,el Congrés i els Indians
948398658448853664,150,Sants-Montjuïc,el Poble Sec
945865732873961545,60,Sants-Montjuïc,Hostafrancs
948407440164548138,185,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
945870132046944413,60,Sants-Montjuïc,Hostafrancs
948439111931463044,155,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
948446255136397393,50,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
948459948370840899,55,Sant Martí,la Verneda i la Pau
946035304762619330,70,Sant Andreu,Navas
949193918309946413,66,Sants-Montjuïc,el Poble Sec
948472171198100697,61,Ciutat Vella,el Barri Gòtic
949201451067779231,89,Sants-Montjuïc,Hostafrancs
949209271410491405,154,Sant Martí,el Parc i la Llacuna del Poblenou
948481728714397895,25,Horta-Guinardó,el Baix Guinardó
949211273896960379,135,Sant Martí,el Parc i la Llacuna del Poblenou
948495927189208543,60,Nou Barris,Porta
948575052950485973,71,Sant Martí,el Poblenou
949273239160780735,71,Ciutat Vella,el Raval
948646673505094105,69,Les Corts,les Corts
949273682143099485,74,Ciutat Vella,el Raval
949280059239764957,66,Sants-Montjuïc,el Poble Sec
948890038649847899,72,Sant Martí,Provençals del Poblenou
949286468983879949,66,Sants-Montjuïc,Hostafrancs
949292892843253678,63,Ciutat Vella,el Barri Gòtic
948958928306302050,153,Eixample,la Dreta de l'Eixample
